121.193251	31.285057	-14.232042	1.70	1.70
121.193250	31.285061	-13.281964	1.70	1.70
121.193250	31.285064	-12.386030	1.70	1.70
121.193249	31.285068	-11.493362	1.70	1.70
121.193248	31.285071	-10.593646	1.70	1.70
121.193248	31.285075	-9.684419	1.70	1.70
121.193247	31.285078	-8.834608	1.70	1.70
121.193247	31.285081	-8.045817	1.70	1.70
121.193246	31.285084	-7.315411	1.70	1.70
121.193246	31.285088	-6.652212	1.70	1.70
121.193246	31.285091	-6.056107	1.70	1.70
121.193245	31.285094	-5.486701	1.70	1.70
121.193245	31.285098	-4.968633	1.70	1.70
121.193245	31.285101	-4.511068	1.70	1.70
121.193245	31.285104	-4.093440	1.70	1.70
121.193245	31.285107	-3.741185	1.70	1.70
121.193244	31.285110	-3.445997	1.70	1.70
121.193244	31.285114	-3.187250	1.70	1.70
121.193244	31.285117	-2.976802	1.70	1.70
121.193244	31.285120	-2.801821	1.70	1.70
121.193244	31.285123	-2.648669	1.70	1.70
121.193244	31.285127	-2.577909	1.70	1.70
121.193244	31.285130	-2.545365	1.70	1.70
121.193243	31.285133	-2.568570	1.70	1.70
121.193243	31.285136	-2.633486	1.70	1.70
121.193243	31.285139	-2.714216	1.70	1.70
121.193243	31.285142	-2.789159	1.70	1.70
121.193242	31.285145	-2.864732	1.70	1.70
121.193242	31.285149	-2.922486	1.70	1.70
121.193242	31.285152	-2.987058	1.70	1.70
121.193241	31.285155	-3.053579	1.47	1.70
121.193241	31.285158	-3.134423	1.47	1.70
121.193241	31.285161	-3.212001	1.47	1.70
121.193240	31.285164	-3.287976	1.47	1.70
121.193240	31.285168	-3.371799	2.42	1.70
121.193240	31.285171	-3.452300	2.42	1.70
121.193239	31.285174	-3.515211	2.34	1.70
121.193239	31.285177	-3.548442	2.29	1.70
121.193239	31.285180	-3.549473	2.25	1.70
121.193238	31.285184	-3.557380	2.24	1.70
121.193238	31.285187	-3.603102	2.22	1.70
121.193238	31.285190	-3.676728	2.22	1.70
121.193237	31.285193	-3.761239	2.13	1.70
121.193237	31.285196	-3.863626	2.09	1.70
121.193237	31.285199	-3.954039	2.03	1.70
121.193236	31.285202	-4.041702	2.01	1.70
121.193236	31.285205	-4.124494	1.98	1.70
121.193236	31.285209	-4.213646	1.93	1.70
121.193235	31.285212	-4.305950	1.87	1.70
121.193235	31.285215	-4.403353	1.86	1.70
121.193235	31.285218	-4.516454	1.86	1.70
121.193235	31.285221	-4.621420	1.79	1.70
121.193234	31.285224	-4.694816	1.77	1.70
121.193234	31.285227	-4.780760	1.74	1.70
121.193233	31.285231	-4.878564	1.70	1.70
121.193233	31.285234	-4.959809	1.71	1.70
121.193233	31.285237	-5.047873	1.69	1.70
121.193232	31.285240	-5.106028	1.68	1.70
121.193232	31.285243	-5.181372	1.65	1.70
121.193231	31.285247	-5.288286	1.63	1.70
121.193231	31.285250	-5.384829	1.61	1.70
121.193231	31.285253	-5.547549	1.57	1.70
121.193230	31.285256	-5.703508	1.55	1.70
121.193230	31.285259	-5.888517	1.53	1.70
121.193229	31.285263	-6.032959	1.50	1.70
121.193229	31.285266	-6.092489	1.49	1.70
121.193228	31.285269	-6.186855	1.50	1.70
121.193228	31.285272	-6.288212	1.50	1.70
121.193227	31.285275	-6.375760	1.49	1.70
121.193227	31.285278	-6.474480	1.48	1.70
121.193227	31.285282	-6.551830	1.48	1.70
121.193226	31.285285	-6.624423	1.47	1.70
121.193226	31.285288	-6.705554	1.47	1.70
121.193225	31.285292	-6.790352	1.46	1.97
121.193224	31.285295	-6.930154	1.46	1.97
121.193224	31.285298	-7.059012	1.45	1.97
121.193223	31.285301	-7.136877	1.45	1.97
121.193223	31.285304	-7.224768	1.45	1.65
121.193222	31.285308	-7.364513	1.45	1.68
121.193222	31.285311	-7.471083	1.43	1.70
121.193221	31.285314	-7.492683	1.41	1.68
121.193221	31.285317	-7.559204	1.39	1.64
121.193220	31.285320	-7.705079	1.37	1.73
121.193220	31.285323	-7.778475	1.34	1.80
121.193219	31.285327	-7.809816	1.31	1.81
121.193219	31.285330	-7.864705	1.30	1.80
121.193218	31.285333	-7.927215	1.29	1.81
121.193217	31.285336	-7.989323	1.28	1.79
121.193217	31.285339	-8.036994	1.27	1.82
121.193216	31.285342	-8.095436	1.25	1.79
121.193216	31.285346	-8.155080	1.24	1.78
121.193215	31.285349	-8.219366	1.22	1.75
121.193215	31.285352	-8.273797	1.21	1.77
121.193214	31.285355	-8.305596	1.18	1.79
121.193213	31.285358	-8.319061	1.17	1.77
121.193213	31.285361	-8.335275	1.16	1.73
121.193212	31.285364	-8.360199	1.14	1.75
121.193212	31.285367	-8.371945	1.13	1.76
121.193211	31.285370	-8.359626	1.12	1.77
121.193211	31.285374	-8.332926	1.10	1.70
121.193210	31.285377	-8.317113	1.09	1.70
121.193209	31.285380	-8.281704	1.08	1.70
121.193209	31.285383	-8.252196	1.07	1.70
121.193208	31.285386	-8.232601	1.07	1.70
121.193208	31.285389	-8.209339	1.05	1.70
121.193207	31.285393	-8.189744	1.04	1.70
121.193207	31.285396	-8.158117	1.03	1.70
121.193206	31.285399	-8.128323	1.02	1.70
121.193205	31.285402	-8.107295	1.02	1.70
121.193205	31.285405	-8.078418	1.01	1.70
121.193204	31.285408	-8.056761	0.99	1.70
121.193204	31.285412	-8.040202	0.98	1.70
121.193203	31.285415	-8.025763	0.97	1.70
121.193203	31.285418	-8.012987	0.97	1.70
121.193202	31.285421	-8.008804	0.95	1.70
121.193201	31.285424	-8.004507	0.94	1.70
121.193201	31.285428	-7.998033	0.94	1.70
121.193200	31.285431	-7.991615	0.92	1.70
121.193200	31.285434	-7.985714	0.92	1.70
121.193199	31.285437	-7.968067	0.91	1.70
121.193199	31.285441	-7.949790	0.90	1.70
121.193198	31.285444	-7.946753	0.89	1.70
121.193198	31.285447	-7.944862	0.87	1.70
121.193197	31.285450	-7.933517	0.87	1.70
121.193197	31.285454	-7.919881	0.86	1.70
121.193196	31.285457	-7.918964	0.85	1.70
121.193195	31.285460	-7.909167	0.84	1.70
121.193195	31.285463	-7.906416	0.83	1.70
121.193194	31.285467	-7.920855	0.82	1.70
121.193194	31.285470	-7.923261	0.82	1.70
121.193193	31.285473	-7.913063	0.81	1.70
121.193193	31.285476	-7.906760	0.80	1.70
121.193192	31.285479	-7.891348	0.79	1.70
121.193192	31.285483	-7.883154	0.79	1.70
121.193191	31.285486	-7.877138	0.78	1.70
121.193190	31.285489	-7.873013	0.77	1.70
121.193190	31.285493	-7.873758	0.76	1.70
121.193189	31.285496	-7.872211	0.75	1.70
121.193189	31.285499	-7.869575	0.75	1.70
121.193188	31.285502	-7.858517	0.82	1.70
121.193188	31.285506	-7.867112	0.85	1.78
121.193187	31.285509	-7.870950	0.86	1.78
121.193186	31.285512	-7.863215	0.86	1.78
121.193186	31.285515	-7.875649	0.86	1.78
121.193185	31.285519	-7.891118	0.86	1.24
121.193185	31.285522	-7.887337	0.86	1.23
121.193184	31.285525	-7.857428	0.86	1.23
121.193183	31.285528	-7.855939	1.30	1.23
121.193183	31.285532	-7.844594	1.31	1.24
121.193182	31.285535	-7.847917	1.25	1.24
121.193182	31.285538	-7.851584	1.26	1.24
121.193181	31.285541	-7.855996	1.30	1.25
121.193181	31.285545	-7.874044	1.32	1.26
121.193180	31.285548	-7.862585	1.34	1.26
121.193179	31.285551	-7.831703	1.34	1.26
121.193179	31.285554	-7.768391	1.33	1.27
121.193178	31.285558	-7.685541	1.36	1.28
121.193178	31.285561	-7.602921	1.40	1.28
121.193177	31.285564	-7.461343	1.42	1.29
121.193177	31.285567	-7.247630	1.47	1.29
121.193176	31.285571	-6.992606	1.48	1.29
121.193176	31.285574	-6.711169	1.52	1.29
121.193175	31.285577	-6.370947	1.56	1.28
121.193175	31.285580	-5.951943	1.60	1.27
121.193174	31.285583	-5.481086	1.62	1.26
121.193174	31.285587	-4.960669	1.70	1.25
121.193173	31.285590	-4.426729	1.70	1.23
121.193173	31.285593	-3.893535	1.70	1.70
121.193173	31.285596	-3.310550	1.70	1.70
121.193172	31.285599	-2.613547	1.70	1.70
121.193172	31.285603	-1.765455	1.70	1.70
121.193172	31.285606	-0.907393	1.70	1.70
121.193172	31.285609	0.063702	1.70	1.70
121.193172	31.285612	1.098257	1.70	1.70
121.193172	31.285615	2.135080	1.70	1.70
121.193172	31.285618	3.197557	1.70	1.70
121.193172	31.285621	4.362104	1.70	1.70
121.193172	31.285624	5.680303	1.70	1.70
121.193172	31.285627	7.129779	1.70	1.70
121.193173	31.285630	8.707525	1.70	1.70
121.193173	31.285633	10.412996	1.70	1.70
121.193174	31.285636	12.216603	1.70	1.70
121.193174	31.285639	13.973246	1.70	1.70
121.193175	31.285642	15.708961	1.70	1.70
121.193176	31.285645	17.502131	1.70	1.70
121.193177	31.285648	19.364888	1.70	1.70
121.193178	31.285651	21.256058	1.70	1.70
121.193179	31.285654	23.183646	1.70	1.70
121.193181	31.285657	25.374361	1.70	1.70
121.193182	31.285660	27.356837	1.70	1.70
121.193184	31.285662	29.329697	1.70	1.70
121.193186	31.285665	31.315178	1.70	1.70
121.193187	31.285668	33.305167	1.70	1.70
121.193189	31.285670	35.304172	1.70	1.70
121.193191	31.285673	37.344650	1.70	1.70
121.193193	31.285675	39.473866	1.70	1.70
121.193196	31.285678	41.675810	1.70	1.70
121.193198	31.285680	43.867017	1.70	1.70
121.193200	31.285682	46.052213	1.70	1.70
121.193203	31.285684	48.284236	1.70	1.70
121.193205	31.285686	50.475470	1.70	1.70
121.193208	31.285688	52.624521	1.70	1.70
121.193211	31.285690	54.798434	1.70	1.70
121.193214	31.285692	57.020021	1.70	1.70
121.193217	31.285694	59.209069	1.70	1.70
121.193220	31.285695	61.383556	1.70	1.70
121.193223	31.285697	63.550993	1.70	1.70
121.193226	31.285698	65.872957	1.70	1.70
121.193229	31.285699	67.988431	1.70	1.70
121.193233	31.285701	69.994403	1.70	1.70
121.193236	31.285702	71.932155	1.70	1.70
121.193239	31.285703	73.838051	1.70	1.70
121.193243	31.285703	75.624118	1.70	1.70
121.193246	31.285704	77.276368	1.70	1.70
121.193250	31.285705	78.760431	1.70	1.70
121.193253	31.285706	80.080188	1.70	1.70
121.193257	31.285706	81.307190	1.70	1.70
121.193261	31.285707	82.476409	1.70	1.70
121.193264	31.285707	83.562792	1.70	1.70
121.193268	31.285707	84.545492	1.70	1.70
121.193271	31.285707	85.428936	1.70	1.70
121.193275	31.285708	86.228533	1.70	1.70
121.193279	31.285708	87.037801	1.78	1.70
121.193283	31.285708	87.745327	2.01	1.70
121.193287	31.285708	88.359306	2.12	1.70
121.193290	31.285708	88.793323	2.28	1.70
121.193294	31.285708	89.025031	2.36	1.70
121.193298	31.285708	89.092650	1.70	1.70
121.193301	31.285708	89.024348	1.70	1.70
121.193305	31.285708	88.873100	1.70	1.70
121.193309	31.285708	88.700050	1.70	1.70
121.193312	31.285708	88.559348	1.70	1.70
121.193316	31.285708	88.429329	2.44	1.70
121.193320	31.285708	88.327122	2.44	1.70
121.193323	31.285708	88.215790	2.44	1.70
121.193327	31.285708	88.044871	2.44	1.70
121.193330	31.285708	87.899115	1.82	1.70
121.193334	31.285708	87.783384	1.68	1.70
121.193338	31.285708	87.645688	1.70	1.23
121.193341	31.285708	87.411931	1.60	1.23
121.193345	31.285708	87.156919	1.50	1.23
121.193349	31.285709	86.979854	1.55	1.23
121.193352	31.285709	86.792952	1.54	0.76
121.193356	31.285709	86.580042	1.50	0.90
121.193359	31.285709	86.384835	1.46	1.05
121.193363	31.285710	86.216676	1.43	1.18
121.193366	31.285710	86.065373	1.43	1.23
121.193370	31.285710	85.919371	1.44	1.31
121.193373	31.285710	85.809706	1.44	1.39
121.193377	31.285711	85.722443	1.44	1.45
121.193380	31.285711	85.650535	1.44	1.45
121.193384	31.285711	85.577151	1.44	1.48
121.193388	31.285712	85.507647	1.45	1.51
121.193391	31.285712	85.434837	1.45	1.57
121.193395	31.285712	85.371453	1.43	1.58
121.193398	31.285713	85.319762	1.45	1.61
121.193402	31.285713	85.268782	1.43	1.63
121.193405	31.285713	85.205753	1.45	1.66
121.193409	31.285714	85.142724	1.45	1.67
121.193413	31.285714	85.090596	1.45	1.67
121.193416	31.285715	85.028195	1.44	1.68
121.193420	31.285715	84.958637	1.44	1.69
121.193423	31.285715	84.901564	1.44	1.70
121.193427	31.285716	84.840256	1.44	1.71
121.193430	31.285716	84.773976	1.44	1.71
121.193434	31.285716	84.715017	1.44	1.72
121.193437	31.285717	84.662124	1.43	1.72
121.193441	31.285717	84.591200	1.43	1.73
121.193445	31.285718	84.520384	1.43	1.74
121.193448	31.285718	84.471453	1.43	1.74
121.193452	31.285718	84.411074	1.42	1.74
121.193455	31.285719	84.352389	1.42	1.74
121.193459	31.285719	84.303184	1.41	1.74
121.193463	31.285720	84.236877	1.41	1.69
121.193467	31.285720	84.177236	1.40	1.70
121.193470	31.285721	84.135134	1.39	1.71
121.193474	31.285721	84.080247	1.38	1.73
121.193477	31.285721	84.033201	1.38	1.74
121.193481	31.285722	83.976018	1.37	1.75
121.193485	31.285722	83.900094	1.37	1.76
121.193488	31.285723	83.867090	1.36	1.77
121.193492	31.285723	83.811575	1.36	1.78
121.193495	31.285723	83.759665	1.36	1.79
121.193499	31.285724	83.721908	1.35	1.79
121.193503	31.285724	83.680380	1.34	1.80
121.193506	31.285725	83.634700	1.32	1.81
121.193510	31.285725	83.588583	1.32	1.82
121.193514	31.285726	83.558967	1.32	1.82
121.193517	31.285726	83.532848	1.31	1.83
121.193521	31.285727	83.517986	1.30	1.84
121.193525	31.285727	83.509216	1.30	1.84
121.193529	31.285728	83.516401	1.29	1.85
121.193532	31.285728	83.537520	1.29	1.85
121.193536	31.285728	83.545908	1.28	1.86
121.193540	31.285729	83.558803	1.27	1.87
121.193543	31.285729	83.575988	1.26	1.88
121.193547	31.285730	83.598090	1.26	1.88
121.193551	31.285730	83.607024	1.26	1.89
121.193554	31.285731	83.624865	1.25	1.90
121.193558	31.285731	83.657622	1.25	1.90
121.193562	31.285732	83.676583	1.23	1.91
121.193566	31.285732	83.691145	1.23	1.91
121.193569	31.285733	83.713903	1.22	1.92
121.193573	31.285733	83.734120	1.21	1.92
121.193577	31.285733	83.747972	1.21	1.93
121.193581	31.285734	83.767861	1.20	1.93
121.193584	31.285734	83.794609	1.20	1.94
121.193588	31.285735	83.819197	1.19	1.94
121.193592	31.285735	83.840507	1.19	1.94
121.193596	31.285736	83.857173	1.20	1.95
121.193599	31.285736	83.887089	1.19	1.95
121.193603	31.285737	83.912662	1.19	1.95
121.193607	31.285737	83.920503	1.18	1.95
121.193611	31.285738	83.946157	1.18	1.96
121.193614	31.285738	83.971428	1.18	1.96
121.193618	31.285738	83.991892	1.18	1.96
121.193622	31.285739	84.013885	1.19	1.96
121.193626	31.285739	84.039157	1.18	1.96
121.193629	31.285740	84.068035	1.18	1.96
121.193633	31.285740	84.089591	1.17	1.96
121.193637	31.285741	84.108415	1.18	1.96
121.193641	31.285741	84.130954	1.18	1.96
121.193645	31.285742	84.157647	1.17	1.96
121.193648	31.285742	84.190295	1.17	1.96
121.193652	31.285742	84.202617	1.18	1.97
121.193656	31.285743	84.231030	1.18	1.97
121.193660	31.285743	84.259171	1.18	1.97
121.193664	31.285744	84.272121	1.18	1.96
121.193668	31.285744	84.295671	1.18	1.96
121.193672	31.285745	84.309031	1.18	1.96
121.193675	31.285745	84.336926	1.18	1.96
121.193679	31.285745	84.349247	1.19	1.96
121.193683	31.285746	84.367989	1.19	1.96
121.193687	31.285746	84.374901	1.20	1.96
121.193691	31.285747	84.453804	1.20	1.95
121.193694	31.285747	84.520958	1.20	1.95
121.193698	31.285748	84.503609	1.18	1.94
121.193702	31.285748	84.488255	1.18	1.94
121.193706	31.285748	84.535384	1.19	1.94
121.193710	31.285749	84.525357	1.19	1.94
121.193714	31.285749	84.522160	1.18	1.95
121.193717	31.285749	84.580326	1.18	1.95
121.193722	31.285750	84.671523	1.19	1.95
121.193725	31.285750	84.669228	1.20	1.95
121.193729	31.285751	84.636798	1.19	1.95
121.193733	31.285751	84.687970	1.19	1.95
121.193737	31.285752	84.714662	1.18	1.95
121.193740	31.285752	84.716329	1.18	1.95
121.193744	31.285752	84.739825	1.19	1.95
121.193748	31.285753	84.765834	1.20	1.95
121.193752	31.285753	84.774713	1.20	1.95
121.193755	31.285754	84.788538	1.20	1.95
121.193759	31.285754	84.829082	1.19	1.94
121.193763	31.285754	84.845665	1.20	1.94
121.193767	31.285755	84.850365	1.20	1.94
121.193770	31.285755	84.863233	1.21	1.93
121.193774	31.285755	84.900553	1.21	1.93
121.193778	31.285756	84.917218	1.21	1.92
121.193782	31.285756	84.929759	1.22	1.92
121.193786	31.285757	84.954566	1.22	1.92
121.193789	31.285757	84.973882	1.23	1.91
121.193793	31.285757	84.970385	1.23	1.91
121.193797	31.285758	84.969292	1.23	1.91
121.193801	31.285758	84.985329	1.24	1.90
121.193804	31.285759	84.999153	1.24	1.89
121.193808	31.285759	85.009125	1.25	1.89
121.193812	31.285759	85.002295	1.26	1.88
121.193815	31.285760	85.001339	1.26	1.88
121.193819	31.285760	84.999317	1.27	1.88
121.193823	31.285760	84.983799	1.28	1.87
121.193827	31.285761	84.978417	1.28	1.86
121.193830	31.285761	84.979674	1.28	1.86
121.193834	31.285761	84.960303	1.29	1.86
121.193838	31.285762	84.943583	1.29	1.85
121.193841	31.285762	84.923748	1.30	1.86
121.193845	31.285763	84.889379	1.31	1.84
121.193849	31.285763	84.886100	1.31	1.83
121.193853	31.285763	84.892985	1.33	1.83
121.193857	31.285764	84.865992	1.31	1.82
121.193861	31.285764	84.826459	1.29	1.82
121.193864	31.285765	84.803018	1.29	1.82
121.193868	31.285765	84.791215	1.30	1.82
121.193872	31.285765	84.774713	1.30	1.82
121.193875	31.285766	84.741901	1.29	1.82
121.193879	31.285766	84.778320	1.30	1.82
121.193883	31.285766	84.775697	1.31	1.82
121.193887	31.285767	84.712559	1.30	1.81
121.193890	31.285767	84.683380	1.30	1.81
121.193894	31.285768	84.689227	1.28	1.81
121.193898	31.285768	84.675894	1.28	1.81
121.193901	31.285768	84.645623	1.28	1.93
121.193905	31.285769	84.628684	1.29	2.01
121.193909	31.285769	84.619040	1.30	1.99
121.193913	31.285770	84.597566	1.30	1.96
